telegram_index,n_cited,citation_class
8314_gcn,1,0
8313_gcn,2,0
8309_gcn,0,0
1758_atel,5,1
8311_gcn,7,1
8312_gcn,7,1
1757_atel,10,1
8324_gcn,0,0
8321_gcn,0,0
1760_atel,2,0
8325_gcn,0,0
1763_atel,4,1
1762_atel,0,0
1764_atel,0,0
1765_atel,0,0
8326_gcn,0,0
8327_gcn,0,0
8329_gcn,0,0
8337_gcn,0,0
8335_gcn,2,0
8336_gcn,0,0
8333_gcn,0,0
1766_atel,30,2
8331_gcn,2,0
8330_gcn,13,1
8338_gcn,1,0
8332_gcn,1,0
1767_atel,2,0
8334_gcn,1,0
1768_atel,1,0
8343_gcn,4,1
8340_gcn,0,0
8341_gcn,0,0
1769_atel,4,1
8342_gcn,0,0
8344_gcn,7,1
8339_gcn,0,0
1771_atel,0,0
1770_atel,4,1
1772_atel,0,0
8345_gcn,1,0
8351_gcn,0,0
8346_gcn,2,0
8347_gcn,1,0
8350_gcn,1,0
8349_gcn,0,0
1773_atel,12,1
8353_gcn,0,0
8354_gcn,0,0
1775_atel,11,1
1777_atel,17,2
8352_gcn,0,0
1776_atel,0,0
1774_atel,0,0
8356_gcn,1,0
8358_gcn,1,0
8359_gcn,0,0
8360_gcn,0,0
8357_gcn,2,0
8355_gcn,4,1
1779_atel,30,2
8365_gcn,0,0
8364_gcn,4,1
8363_gcn,1,0
8362_gcn,1,0
8361_gcn,8,1
1778_atel,18,2
8366_gcn,0,0
8369_gcn,0,0
8371_gcn,2,0
8368_gcn,0,0
8370_gcn,1,0
1780_atel,42,2
8367_gcn,0,0
8375_gcn,0,0
8374_gcn,0,0
1781_atel,15,2
8373_gcn,0,0
8372_gcn,0,0
8376_gcn,0,0
1783_atel,14,2
1782_atel,0,0
1784_atel,13,1
8377_gcn,2,0
8379_gcn,0,0
8380_gcn,1,0
8382_gcn,0,0
8378_gcn,0,0
8381_gcn,3,1
8385_gcn,0,0
8388_gcn,2,0
1787_atel,2,0
8387_gcn,0,0
1788_atel,2,0
8386_gcn,0,0
1785_atel,10,1
8383_gcn,3,1
1786_atel,8,1
8384_gcn,0,0
1789_atel,0,0
8390_gcn,0,0
8389_gcn,0,0
1790_atel,13,1
1791_atel,29,2
8391_gcn,0,0
1792_atel,15,2
1793_atel,1,0
1794_atel,1,0
1796_atel,17,2
8393_gcn,0,0
1795_atel,18,2
8394_gcn,0,0
8392_gcn,1,0
1797_atel,0,0
1798_atel,15,2
1803_atel,11,1
1799_atel,12,1
1802_atel,0,0
8395_gcn,1,0
8396_gcn,0,0
8397_gcn,0,0
1800_atel,1,0
1801_atel,12,1
1804_atel,21,2
1805_atel,8,1
1806_atel,8,1
1807_atel,16,2
8405_gcn,0,0
1809_atel,9,1
1811_atel,0,0
8398_gcn,6,1
1808_atel,14,2
1812_atel,2,0
8400_gcn,0,0
8402_gcn,0,0
8403_gcn,2,0
8399_gcn,0,0
8404_gcn,0,0
1810_atel,11,1
8401_gcn,0,0
8406_gcn,0,0
8407_gcn,10,1
8415_gcn,0,0
1814_atel,5,1
8416_gcn,3,1
1813_atel,22,2
8414_gcn,0,0
8409_gcn,8,1
8413_gcn,0,0
8410_gcn,4,1
8412_gcn,0,0
8411_gcn,5,1
8417_gcn,4,1
1815_atel,1,0
8418_gcn,1,0
8420_gcn,0,0
1817_atel,0,0
1816_atel,1,0
8434_gcn,0,0
8432_gcn,0,0
8431_gcn,2,0
8433_gcn,0,0
8428_gcn,1,0
8421_gcn,7,1
8422_gcn,0,0
8423_gcn,2,0
8430_gcn,1,0
8429_gcn,2,0
8425_gcn,4,1
8426_gcn,0,0
8427_gcn,3,1
8424_gcn,7,1
8435_gcn,10,1
8436_gcn,6,1
8437_gcn,2,0
8438_gcn,2,0
8445_gcn,0,0
8440_gcn,0,0
8441_gcn,0,0
8442_gcn,2,0
8443_gcn,1,0
8444_gcn,0,0
8439_gcn,0,0
8446_gcn,0,0
8448_gcn,0,0
8447_gcn,0,0
1820_atel,1,0
8452_gcn,0,0
1819_atel,1,0
8450_gcn,1,0
8451_gcn,0,0
1818_atel,7,1
8449_gcn,0,0
1822_atel,1,0
1821_atel,1,0
1823_atel,2,0
1824_atel,3,1
8453_gcn,0,0
1825_atel,11,1
8454_gcn,2,0
8455_gcn,0,0
8456_gcn,0,0
8457_gcn,2,0
8458_gcn,2,0
8459_gcn,0,0
1826_atel,0,0
8461_gcn,0,0
8463_gcn,0,0
8462_gcn,4,1
8460_gcn,0,0
8464_gcn,0,0
8471_gcn,0,0
8468_gcn,2,0
8469_gcn,0,0
8467_gcn,2,0
8465_gcn,0,0
8470_gcn,1,0
8466_gcn,0,0
8472_gcn,0,0
8473_gcn,6,1
8474_gcn,2,0
8475_gcn,0,0
8476_gcn,0,0
8477_gcn,0,0
8478_gcn,0,0
8479_gcn,1,0
1827_atel,5,1
1828_atel,4,1
8480_gcn,1,0
8481_gcn,0,0
8482_gcn,2,0
8483_gcn,0,0
1829_atel,18,2
1831_atel,5,1
8484_gcn,5,1
8485_gcn,0,0
8486_gcn,0,0
8487_gcn,3,1
8488_gcn,0,0
1830_atel,3,1
8489_gcn,1,0
8496_gcn,0,0
8494_gcn,0,0
8498_gcn,0,0
8497_gcn,2,0
8495_gcn,0,0
1835_atel,11,1
1834_atel,2,0
1833_atel,10,1
8492_gcn,0,0
8491_gcn,0,0
1832_atel,0,0
8490_gcn,0,0
8493_gcn,0,0
8499_gcn,0,0
8504_gcn,0,0
8508_gcn,0,0
8506_gcn,1,0
8505_gcn,1,0
8507_gcn,0,0
8502_gcn,2,0
8500_gcn,10,1
1836_atel,1,0
8503_gcn,0,0
8515_gcn,0,0
8512_gcn,0,0
8514_gcn,0,0
8511_gcn,0,0
8513_gcn,0,0
8509_gcn,1,0
8510_gcn,1,0
1837_atel,2,0
8516_gcn,0,0
1839_atel,1,0
1838_atel,2,0
8517_gcn,0,0
1841_atel,0,0
1840_atel,5,1
1843_atel,0,0
1842_atel,9,1
8520_gcn,0,0
8518_gcn,0,0
8519_gcn,0,0
1845_atel,0,0
1844_atel,1,0
8521_gcn,0,0
8522_gcn,0,0
8523_gcn,0,0
1848_atel,0,0
1846_atel,0,0
1847_atel,8,1
8524_gcn,4,1
8525_gcn,6,1
8531_gcn,0,0
8530_gcn,0,0
8528_gcn,3,1
8527_gcn,0,0
8526_gcn,1,0
8529_gcn,2,0
8533_gcn,0,0
8534_gcn,0,0
1849_atel,31,2
8536_gcn,7,1
8537_gcn,9,1
8538_gcn,2,0
1850_atel,0,0
1851_atel,13,1
8535_gcn,0,0
8546_gcn,0,0
8545_gcn,0,0
8539_gcn,0,0
8543_gcn,0,0
8542_gcn,2,0
8540_gcn,0,0
8544_gcn,1,0
8541_gcn,1,0
8547_gcn,0,0
8548_gcn,0,0
1852_atel,7,1
8549_gcn,1,0
8550_gcn,0,0
1853_atel,4,1
8551_gcn,0,0
8552_gcn,0,0
1854_atel,0,0
8555_gcn,0,0
8554_gcn,5,1
8553_gcn,0,0
1855_atel,7,1
1856_atel,6,1
8568_gcn,0,0
8567_gcn,0,0
8564_gcn,0,0
8565_gcn,2,0
8556_gcn,4,1
8557_gcn,1,0
8558_gcn,2,0
8560_gcn,3,1
8561_gcn,1,0
8562_gcn,0,0
8566_gcn,0,0
8559_gcn,1,0
8563_gcn,1,0
8573_gcn,6,1
8572_gcn,6,1
8571_gcn,9,1
8570_gcn,0,0
8569_gcn,0,0
8574_gcn,0,0
8577_gcn,3,1
8576_gcn,1,0
8579_gcn,0,0
8575_gcn,4,1
8581_gcn,0,0
8580_gcn,0,0
8582_gcn,1,0
8583_gcn,1,0
8584_gcn,0,0
1858_atel,0,0
1857_atel,0,0
8586_gcn,0,0
8585_gcn,0,0
8591_gcn,0,0
8589_gcn,0,0
8593_gcn,1,0
8592_gcn,0,0
8605_gcn,0,0
8604_gcn,1,0
8598_gcn,2,0
8602_gcn,6,1
8597_gcn,0,0
8595_gcn,14,2
8601_gcn,1,0
8599_gcn,2,0
8594_gcn,0,0
8600_gcn,12,1
8596_gcn,1,0
8603_gcn,2,0
1859_atel,3,1
1860_atel,10,1
1861_atel,1,0
8615_gcn,0,0
8614_gcn,3,1
8612_gcn,0,0
8611_gcn,0,0
8610_gcn,0,0
8608_gcn,2,0
8607_gcn,0,0
8606_gcn,6,1
1862_atel,0,0
8626_gcn,1,0
1863_atel,0,0
8624_gcn,1,0
8623_gcn,0,0
8616_gcn,1,0
8617_gcn,0,0
8618_gcn,0,0
8619_gcn,0,0
8621_gcn,0,0
8625_gcn,0,0
8622_gcn,0,0
8627_gcn,0,0
8628_gcn,0,0
8629_gcn,0,0
8630_gcn,0,0
1864_atel,8,1
1865_atel,0,0
1866_atel,0,0
8632_gcn,1,0
8631_gcn,1,0
8639_gcn,0,0
8633_gcn,0,0
8634_gcn,0,0
1867_atel,12,1
8635_gcn,0,0
1868_atel,3,1
8636_gcn,0,0
8640_gcn,0,0
1869_atel,0,0
1871_atel,8,1
8637_gcn,0,0
8638_gcn,0,0
1870_atel,6,1
8641_gcn,0,0
8644_gcn,0,0
8643_gcn,0,0
8642_gcn,2,0
1872_atel,0,0
8645_gcn,0,0
8646_gcn,0,0
8647_gcn,0,0
8648_gcn,6,1
8649_gcn,1,0
8658_gcn,0,0
1873_atel,7,1
8650_gcn,2,0
8651_gcn,0,0
8657_gcn,0,0
8653_gcn,2,0
8654_gcn,0,0
8652_gcn,1,0
8656_gcn,0,0
8655_gcn,1,0
8664_gcn,0,0
8659_gcn,0,0
1874_atel,1,0
8661_gcn,5,1
8662_gcn,0,0
8663_gcn,0,0
8660_gcn,0,0
8665_gcn,0,0
8666_gcn,3,1
8667_gcn,0,0
8673_gcn,1,0
8672_gcn,0,0
8671_gcn,1,0
8670_gcn,0,0
1875_atel,4,1
8669_gcn,0,0
8674_gcn,0,0
8668_gcn,0,0
8675_gcn,0,0
8676_gcn,1,0
1877_atel,0,0
1876_atel,3,1
1878_atel,0,0
8678_gcn,1,0
8677_gcn,2,0
8680_gcn,1,0
8679_gcn,1,0
8681_gcn,0,0
8686_gcn,0,0
8685_gcn,0,0
8684_gcn,0,0
8683_gcn,0,0
8682_gcn,0,0
8688_gcn,1,0
8689_gcn,1,0
8687_gcn,12,1
8697_gcn,0,0
8698_gcn,4,1
8710_gcn,0,0
8709_gcn,1,0
8708_gcn,0,0
8707_gcn,0,0
8706_gcn,0,0
8705_gcn,1,0
8704_gcn,1,0
8703_gcn,0,0
8701_gcn,1,0
8699_gcn,0,0
8690_gcn,4,1
8691_gcn,10,1
8692_gcn,6,1
8700_gcn,0,0
8694_gcn,3,1
8695_gcn,0,0
8696_gcn,0,0
8693_gcn,1,0
8719_gcn,0,0
1879_atel,0,0
8718_gcn,1,0
8717_gcn,0,0
8715_gcn,0,0
8714_gcn,0,0
8713_gcn,2,0
8712_gcn,0,0
8711_gcn,1,0
8721_gcn,0,0
8722_gcn,0,0
1881_atel,24,2
1880_atel,0,0
8720_gcn,0,0
8725_gcn,1,0
8724_gcn,0,0
8723_gcn,2,0
8728_gcn,1,0
8726_gcn,0,0
8727_gcn,0,0
8738_gcn,0,0
8737_gcn,0,0
8736_gcn,0,0
8735_gcn,0,0
8734_gcn,3,1
8733_gcn,0,0
8731_gcn,5,1
8732_gcn,1,0
8729_gcn,8,1
1882_atel,5,1
8730_gcn,0,0
8741_gcn,0,0
8739_gcn,0,0
8740_gcn,0,0
8745_gcn,1,0
8747_gcn,0,0
8748_gcn,0,0
8749_gcn,0,0
8744_gcn,2,0
8743_gcn,0,0
8746_gcn,1,0
8742_gcn,6,1
8750_gcn,0,0
8751_gcn,0,0
8752_gcn,0,0
8753_gcn,5,1
8755_gcn,0,0
8754_gcn,2,0
8756_gcn,2,0
8757_gcn,1,0
8758_gcn,0,0
8759_gcn,0,0
1883_atel,0,0
1885_atel,0,0
1884_atel,2,0
1886_atel,0,0
8760_gcn,0,0
1887_atel,0,0
8769_gcn,1,0
8761_gcn,8,1
8762_gcn,14,2
8763_gcn,3,1
8764_gcn,1,0
8765_gcn,1,0
8766_gcn,8,1
8767_gcn,0,0
8768_gcn,0,0
8771_gcn,2,0
8770_gcn,1,0
8773_gcn,2,0
8774_gcn,0,0
8775_gcn,0,0
8776_gcn,0,0
8777_gcn,1,0
1889_atel,0,0
1888_atel,5,1
8779_gcn,0,0
8778_gcn,0,0
1892_atel,2,0
8780_gcn,0,0
1890_atel,0,0
1891_atel,0,0
8781_gcn,0,0
8788_gcn,0,0
1893_atel,4,1
8789_gcn,1,0
8790_gcn,0,0
8786_gcn,6,1
8787_gcn,0,0
8784_gcn,0,0
8783_gcn,0,0
8782_gcn,1,0
8785_gcn,0,0
1895_atel,0,0
1894_atel,2,0
1896_atel,5,1
8792_gcn,0,0
8793_gcn,0,0
1897_atel,24,2
8791_gcn,1,0
8794_gcn,0,0
1898_atel,6,1
8800_gcn,0,0
8795_gcn,3,1
8796_gcn,3,1
8797_gcn,0,0
8798_gcn,0,0
8799_gcn,0,0
8801_gcn,0,0
8802_gcn,0,0
8803_gcn,0,0
8804_gcn,5,1
8805_gcn,1,0
8806_gcn,0,0
8807_gcn,2,0
1899_atel,1,0
8812_gcn,0,0
8808_gcn,0,0
8809_gcn,4,1
8811_gcn,1,0
8813_gcn,0,0
1901_atel,5,1
1900_atel,0,0
8814_gcn,0,0
8816_gcn,1,0
8815_gcn,1,0
8817_gcn,5,1
8822_gcn,0,0
8823_gcn,0,0
8824_gcn,0,0
8825_gcn,9,1
8819_gcn,0,0
8820_gcn,0,0
8821_gcn,1,0
8818_gcn,3,1
1902_atel,1,0
8826_gcn,1,0
8827_gcn,0,0
8828_gcn,3,1
8829_gcn,2,0
8830_gcn,0,0
8831_gcn,2,0
8832_gcn,1,0
8840_gcn,1,0
1903_atel,0,0
1904_atel,4,1
1905_atel,8,1
8833_gcn,18,2
8834_gcn,2,0
8835_gcn,12,1
8836_gcn,0,0
8837_gcn,10,1
8841_gcn,4,1
8839_gcn,0,0
8838_gcn,7,1
8842_gcn,3,1
8843_gcn,1,0
8847_gcn,0,0
8845_gcn,3,1
8846_gcn,1,0
8844_gcn,0,0
8850_gcn,0,0
8848_gcn,3,1
8849_gcn,0,0
1907_atel,5,1
1908_atel,3,1
8851_gcn,2,0
1909_atel,0,0
1910_atel,6,1
1911_atel,7,1
8852_gcn,2,0
8853_gcn,0,0
8855_gcn,0,0
8856_gcn,0,0
1917_atel,2,0
8854_gcn,1,0
1916_atel,1,0
1915_atel,4,1
1914_atel,4,1
1913_atel,2,0
1912_atel,0,0
1918_atel,2,0
8858_gcn,0,0
8857_gcn,1,0
8860_gcn,0,0
8859_gcn,0,0
1920_atel,3,1
1919_atel,3,1
8861_gcn,0,0
8863_gcn,0,0
8864_gcn,0,0
8862_gcn,0,0
1922_atel,0,0
1923_atel,0,0
1921_atel,1,0
8868_gcn,1,0
8867_gcn,0,0
8866_gcn,0,0
8865_gcn,8,1
8870_gcn,1,0
8869_gcn,0,0
8874_gcn,0,0
8871_gcn,1,0
8875_gcn,0,0
8873_gcn,2,0
8872_gcn,3,1
8877_gcn,0,0
8878_gcn,0,0
8879_gcn,0,0
8880_gcn,0,0
8876_gcn,1,0
1924_atel,0,0
8881_gcn,1,0
8882_gcn,0,0
1925_atel,0,0
8884_gcn,4,1
8883_gcn,0,0
8890_gcn,0,0
8889_gcn,1,0
8888_gcn,2,0
8887_gcn,2,0
8886_gcn,0,0
8885_gcn,3,1
1926_atel,0,0
8893_gcn,0,0
8894_gcn,0,0
8895_gcn,0,0
1927_atel,1,0
1928_atel,0,0
8897_gcn,0,0
8898_gcn,0,0
1929_atel,5,1
8899_gcn,0,0
1930_atel,20,2
8900_gcn,0,0
1931_atel,0,0
8901_gcn,0,0
8902_gcn,3,1
8903_gcn,3,1
1932_atel,1,0
8904_gcn,0,0
8907_gcn,0,0
8906_gcn,0,0
8908_gcn,0,0
1933_atel,5,1
8910_gcn,0,0
8909_gcn,0,0
8911_gcn,0,0
1936_atel,8,1
1935_atel,11,1
1934_atel,0,0
1937_atel,12,1
8913_gcn,0,0
8912_gcn,0,0
1938_atel,5,1
1939_atel,1,0
8914_gcn,0,0
1940_atel,4,1
1941_atel,0,0
1943_atel,0,0
1942_atel,3,1
1944_atel,66,2
1946_atel,1,0
8916_gcn,0,0
8917_gcn,2,0
1945_atel,71,2
1947_atel,0,0
8918_gcn,0,0
8921_gcn,1,0
8923_gcn,2,0
8919_gcn,0,0
8920_gcn,2,0
8922_gcn,0,0
8924_gcn,0,0
8927_gcn,0,0
8926_gcn,0,0
1948_atel,0,0
8929_gcn,0,0
1949_atel,15,2
8928_gcn,0,0
8930_gcn,0,0
8931_gcn,0,0
8932_gcn,5,1
1951_atel,34,2
1950_atel,7,1
8933_gcn,4,1
8934_gcn,0,0
8935_gcn,0,0
8936_gcn,1,0
8941_gcn,1,0
8937_gcn,0,0
8939_gcn,0,0
8938_gcn,1,0
8942_gcn,0,0
1952_atel,0,0
1953_atel,0,0
8943_gcn,2,0
8944_gcn,4,1
8945_gcn,1,0
8946_gcn,2,0
8947_gcn,1,0
8948_gcn,4,1
8949_gcn,0,0
1954_atel,57,2
1955_atel,1,0
8952_gcn,0,0
8964_gcn,5,1
8963_gcn,0,0
8962_gcn,0,0
8961_gcn,0,0
8960_gcn,0,0
8959_gcn,0,0
8958_gcn,0,0
8956_gcn,3,1
8957_gcn,0,0
8954_gcn,0,0
8953_gcn,0,0
8951_gcn,0,0
8950_gcn,0,0
8955_gcn,0,0
8967_gcn,0,0
1956_atel,7,1
1957_atel,17,2
1958_atel,13,1
8965_gcn,1,0
8966_gcn,0,0
8969_gcn,2,0
8968_gcn,0,0
8971_gcn,0,0
8972_gcn,1,0
8973_gcn,0,0
8974_gcn,0,0
8970_gcn,0,0
1963_atel,17,2
1962_atel,70,2
1961_atel,2,0
1960_atel,53,2
1959_atel,8,1
8977_gcn,0,0
8976_gcn,0,0
8975_gcn,0,0
1966_atel,0,0
1964_atel,0,0
8978_gcn,0,0
8984_gcn,1,0
1967_atel,0,0
8992_gcn,3,1
8990_gcn,0,0
8989_gcn,1,0
8988_gcn,0,0
8987_gcn,0,0
8979_gcn,21,2
1968_atel,7,1
8980_gcn,22,2
8986_gcn,1,0
8982_gcn,2,0
8983_gcn,4,1
8985_gcn,5,1
8981_gcn,0,0
1970_atel,55,2
1969_atel,0,0
8993_gcn,0,0
8994_gcn,2,0
8995_gcn,0,0
8996_gcn,1,0
8997_gcn,2,0
9000_gcn,0,0
9001_gcn,2,0
8998_gcn,0,0
8999_gcn,3,1
1971_atel,27,2
9002_gcn,1,0
9003_gcn,0,0
9004_gcn,0,0
9005_gcn,0,0
9006_gcn,0,0
1973_atel,7,1
1972_atel,7,1
1975_atel,4,1
9007_gcn,0,0
1974_atel,0,0
9009_gcn,2,0
9008_gcn,0,0
9012_gcn,0,0
1979_atel,0,0
1978_atel,1,0
1977_atel,22,2
1976_atel,6,1
9010_gcn,0,0
9011_gcn,0,0
1980_atel,5,1
9013_gcn,0,0
1981_atel,1,0
1982_atel,0,0
1983_atel,0,0
9020_gcn,1,0
9021_gcn,16,2
9022_gcn,0,0
9023_gcn,1,0
1985_atel,0,0
1984_atel,0,0
9019_gcn,0,0
1987_atel,0,0
1986_atel,10,1
9018_gcn,0,0
9017_gcn,0,0
9016_gcn,0,0
9014_gcn,1,0
9025_gcn,0,0
9024_gcn,5,1
9026_gcn,13,1
9027_gcn,10,1
9028_gcn,4,1
9029_gcn,1,0
9030_gcn,2,0
9032_gcn,0,0
9031_gcn,0,0
9033_gcn,7,1
9034_gcn,3,1
9035_gcn,1,0
9036_gcn,3,1
9037_gcn,1,0
9038_gcn,0,0
1988_atel,13,1
9039_gcn,2,0
1990_atel,9,1
9040_gcn,0,0
1991_atel,9,1
1989_atel,0,0
1992_atel,0,0
9044_gcn,10,1
9043_gcn,0,0
9042_gcn,1,0
9041_gcn,4,1
9049_gcn,1,0
1993_atel,0,0
9052_gcn,0,0
9051_gcn,2,0
9048_gcn,1,0
9045_gcn,3,1
9046_gcn,2,0
9047_gcn,0,0
9050_gcn,0,0
9054_gcn,0,0
9055_gcn,0,0
9056_gcn,1,0
9057_gcn,0,0
1995_atel,30,2
1994_atel,0,0
9053_gcn,1,0
9060_gcn,0,0
9061_gcn,0,0
9059_gcn,0,0
1999_atel,12,1
1998_atel,13,1
1996_atel,0,0
1997_atel,16,2
9076_gcn,0,0
9073_gcn,0,0
9072_gcn,0,0
9071_gcn,0,0
9070_gcn,4,1
9077_gcn,0,0
2001_atel,12,1
2000_atel,25,2
9074_gcn,1,0
9062_gcn,2,0
9068_gcn,3,1
9069_gcn,2,0
9066_gcn,13,1
9078_gcn,0,0
9067_gcn,4,1
9075_gcn,1,0
9065_gcn,0,0
9064_gcn,2,0
9063_gcn,1,0
9079_gcn,0,0
2003_atel,5,1
9081_gcn,0,0
2002_atel,14,2
2005_atel,4,1
2004_atel,1,0
9080_gcn,0,0
9083_gcn,0,0
9082_gcn,0,0
9088_gcn,5,1
9084_gcn,0,0
9085_gcn,0,0
9086_gcn,7,1
2007_atel,8,1
2006_atel,2,0
9089_gcn,0,0
9090_gcn,0,0
9095_gcn,0,0
9094_gcn,0,0
9093_gcn,3,1
9091_gcn,0,0
9098_gcn,1,0
9097_gcn,0,0
9096_gcn,1,0
2008_atel,16,2
9101_gcn,6,1
9102_gcn,1,0
9103_gcn,1,0
9105_gcn,4,1
9106_gcn,0,0
9104_gcn,1,0
9107_gcn,0,0
9108_gcn,0,0
9109_gcn,0,0
9110_gcn,6,1
9111_gcn,0,0
9119_gcn,0,0
9118_gcn,0,0
9117_gcn,0,0
9116_gcn,0,0
9114_gcn,0,0
9113_gcn,0,0
9115_gcn,0,0
2010_atel,4,1
9120_gcn,0,0
9123_gcn,4,1
9122_gcn,6,1
2009_atel,18,2
9125_gcn,0,0
9124_gcn,0,0
9126_gcn,0,0
9127_gcn,0,0
9128_gcn,0,0
2011_atel,5,1
2012_atel,6,1
2013_atel,5,1
9129_gcn,0,0
9130_gcn,1,0
9131_gcn,2,0
9132_gcn,0,0
2014_atel,1,0
2015_atel,0,0
9138_gcn,1,0
9137_gcn,0,0
2021_atel,17,2
9135_gcn,10,1
9134_gcn,3,1
9133_gcn,3,1
2020_atel,15,2
2019_atel,6,1
2018_atel,1,0
2017_atel,2,0
2016_atel,0,0
9139_gcn,3,1
9136_gcn,1,0
2023_atel,4,1
2022_atel,1,0
9151_gcn,5,1
9140_gcn,5,1
9159_gcn,3,1
9158_gcn,0,0
9157_gcn,1,0
9156_gcn,0,0
9155_gcn,3,1
9153_gcn,1,0
9152_gcn,0,0
9150_gcn,3,1
9154_gcn,2,0
9148_gcn,8,1
9147_gcn,0,0
9146_gcn,0,0
9145_gcn,0,0
9144_gcn,0,0
9143_gcn,0,0
9142_gcn,0,0
9149_gcn,17,2
9141_gcn,0,0
9165_gcn,0,0
9160_gcn,0,0
9161_gcn,3,1
9162_gcn,0,0
9163_gcn,1,0
9164_gcn,3,1
9166_gcn,0,0
9168_gcn,0,0
9169_gcn,0,0
9170_gcn,0,0
9171_gcn,0,0
9172_gcn,0,0
9173_gcn,0,0
9174_gcn,0,0
9175_gcn,0,0
9176_gcn,2,0
9177_gcn,0,0
9178_gcn,1,0
9179_gcn,2,0
9167_gcn,1,0
2025_atel,28,2
2024_atel,0,0
2026_atel,1,0
9180_gcn,0,0
9182_gcn,0,0
9181_gcn,1,0
9183_gcn,0,0
2027_atel,3,1
9195_gcn,1,0
9196_gcn,0,0
9192_gcn,0,0
9191_gcn,0,0
9193_gcn,0,0
9188_gcn,0,0
9184_gcn,0,0
9185_gcn,5,1
9186_gcn,0,0
9187_gcn,0,0
9190_gcn,0,0
9189_gcn,0,0
9194_gcn,3,1
9197_gcn,1,0
9198_gcn,24,2
9199_gcn,0,0
9200_gcn,1,0
9201_gcn,2,0
9202_gcn,15,2
9213_gcn,7,1
9205_gcn,8,1
9207_gcn,0,0
9208_gcn,1,0
9209_gcn,9,1
9210_gcn,1,0
9211_gcn,0,0
9212_gcn,2,0
9214_gcn,1,0
9204_gcn,4,1
9206_gcn,8,1
9203_gcn,0,0
2028_atel,0,0
9239_gcn,0,0
9218_gcn,1,0
9219_gcn,7,1
9220_gcn,0,0
9221_gcn,1,0
9222_gcn,3,1
9223_gcn,26,2
9224_gcn,6,1
9225_gcn,3,1
9227_gcn,1,0
9228_gcn,0,0
9229_gcn,1,0
9230_gcn,1,0
9231_gcn,0,0
9232_gcn,1,0
9233_gcn,0,0
9226_gcn,3,1
9217_gcn,4,1
9216_gcn,7,1
9215_gcn,9,1
9234_gcn,1,0
9237_gcn,1,0
2031_atel,0,0
9235_gcn,2,0
2029_atel,2,0
9236_gcn,2,0
2030_atel,0,0
9252_gcn,0,0
9251_gcn,0,0
9250_gcn,0,0
9249_gcn,0,0
9247_gcn,1,0
9246_gcn,1,0
9245_gcn,1,0
9244_gcn,0,0
9243_gcn,1,0
9242_gcn,0,0
9248_gcn,0,0
9240_gcn,1,0
9260_gcn,0,0
9257_gcn,0,0
9255_gcn,5,1
9254_gcn,16,2
9253_gcn,0,0
2032_atel,0,0
2033_atel,17,2
9258_gcn,0,0
9259_gcn,1,0
9267_gcn,1,0
9266_gcn,2,0
9265_gcn,5,1
9264_gcn,3,1
9263_gcn,2,0
9262_gcn,0,0
9261_gcn,0,0
9271_gcn,0,0
9272_gcn,0,0
9269_gcn,0,0
9270_gcn,0,0
9268_gcn,1,0
2034_atel,1,0
9274_gcn,0,0
9278_gcn,0,0
2037_atel,1,0
2036_atel,7,1
2035_atel,0,0
9277_gcn,2,0
9275_gcn,0,0
9276_gcn,0,0
9289_gcn,0,0
9290_gcn,2,0
9291_gcn,0,0
9292_gcn,1,0
9294_gcn,0,0
9295_gcn,1,0
9293_gcn,1,0
9296_gcn,1,0
9297_gcn,2,0
9298_gcn,1,0
9299_gcn,0,0
9300_gcn,0,0
9301_gcn,0,0
9302_gcn,0,0
9288_gcn,4,1
9287_gcn,0,0
9283_gcn,0,0
9285_gcn,1,0
2040_atel,6,1
2039_atel,4,1
9286_gcn,1,0
9279_gcn,0,0
9280_gcn,4,1
2038_atel,1,0
9281_gcn,9,1
9282_gcn,0,0
9284_gcn,0,0
9306_gcn,0,0
9308_gcn,0,0
9309_gcn,0,0
9310_gcn,0,0
9311_gcn,0,0
9307_gcn,0,0
9305_gcn,0,0
9312_gcn,0,0
9303_gcn,0,0
2041_atel,0,0
9304_gcn,0,0
9317_gcn,0,0
9316_gcn,0,0
9314_gcn,0,0
9313_gcn,0,0
9315_gcn,0,0
2042_atel,0,0
2043_atel,0,0
9319_gcn,0,0
9320_gcn,0,0
9321_gcn,0,0
9322_gcn,0,0
9323_gcn,0,0
9324_gcn,0,0
2044_atel,2,0
9329_gcn,0,0
9330_gcn,0,0
9328_gcn,0,0
2045_atel,20,2
9326_gcn,2,0
9327_gcn,2,0
9325_gcn,6,1
9331_gcn,10,1
9332_gcn,5,1
9333_gcn,0,0
9334_gcn,8,1
9335_gcn,1,0
9338_gcn,2,0
9339_gcn,3,1
9340_gcn,2,0
9341_gcn,1,0
9342_gcn,0,0
9343_gcn,1,0
9337_gcn,1,0
9351_gcn,0,0
9349_gcn,2,0
9350_gcn,1,0
9347_gcn,0,0
9345_gcn,0,0
9344_gcn,1,0
2046_atel,2,0
9346_gcn,0,0
9352_gcn,1,0
9353_gcn,0,0
9354_gcn,0,0
9355_gcn,0,0
9366_gcn,0,0
9363_gcn,0,0
9362_gcn,1,0
9361_gcn,0,0
9357_gcn,0,0
9359_gcn,0,0
9358_gcn,0,0
9356_gcn,12,1
9360_gcn,0,0
9364_gcn,1,0
9365_gcn,0,0
2047_atel,6,1
9367_gcn,4,1
